State/Centre,Grade,Subject,Medium,Textbook Name,Chapter No.,Chapter Name,Chapter Concept Name,Topic Name,Topic Concept Name,Sub-Topic,Keywords,Name,Description,Icon / Image filepath,File Type,File Path,Audience,Content Purpose,Content Duration (in mins),Content Size (in MB),License Type (CC-BY etc),Content Author/Provider Name,Comments
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Land Resources,Land Resources,Land Utilisation,"land, utilisation, plain, plateau, mountain, island, mineral, fossil, fuel, forest, pasture, barren, cultivated land",Resources and Development_Land Resources_1,Contemporary India - II_1_Resources and Development_Land Resources : Land Utilisation,https://drive.google.com/a/netscribes.com/file/d/1PFzBo3aTiB68GbMcP4Xm729ML7j5qqwz/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=df7h8-k7a_Y,Learner,Explanation Content,18:23,NA,Standard YouTube License,Pebbles CBSE Board Syllabus_www.youtube.com,It is a lengthy video
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Land Resources,Land Resources,Land Utilisation,"Land Use, Land Utilization Type, Built-up Land, Agricultural Land, Forest, Wasteland, Water Body, Land Use Classification, Role Of Gis",Resources and Development_Land Resources_2,Contemporary India - II_1_Resources and Development_Land Resources : Land Utilisation,NA,PDF,http://shodhganga.inflibnet.ac.in/bitstream/10603/5097/14/14_chapter%203.pdf,Instructor,Explanation Content,NA,0.549,NA,Poulami Paul_www.shodhganga.inflibnet.ac.in,Copyright checking is in progress
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Land Resources,Land Resources,Land Use Pattern in India,"land, pattern, pasture, forest, wasteland, rock, desert, road, railway, degradation",Resources and Development_Land Resources_1,Contemporary India - II_1_Resources and Development_Land Resources : Land Use Pattern in India,https://drive.google.com/a/netscribes.com/file/d/19AiDJS3Exmk7cdiN7t-yXMyjS6ifD8c7/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=6-Zr0bFvEkM,Learner,Explanation Content,16:49,NA,Standard YouTube License,Pebbles CBSE Board Syllabus_www.youtube.com,It is a lengthy video
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Land Resources,Land Resources,Land Use Pattern in India,"land, use, pattern, agriculture, natural resource, forestry, grassland, fallow, economic factor",Resources and Development_Land Resources_2,Contemporary India - II_1_Resources and Development_Land Resources : Land Use Pattern in India,https://drive.google.com/a/netscribes.com/file/d/1z48kSYhFpmU36KaInH8fxv_ZfdFoCurN/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=h8wdmvQEMlk,Learner,Explanation Content,1:48,NA,Standard YouTube License,Kosha Group_www.youtube.com,
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Land Degradation and Conservation measures,Land Degradation and Conservation measurement,NA,"land, degradation, biophysical, environment, human-induced, natural hazard, agronomy, food security",Resources and Development_Land Degradation and Conservation measures_1,Contemporary India - II_1_Resources and Development_Land Degradation and Conservation measures : Land degradation,https://drive.google.com/a/netscribes.com/file/d/1Di_-9s0zY1tGdLW7DFXpoNxL4EpCWI0E/view?usp=drivesdk,HTML,https://drive.google.com/a/netscribes.com/file/d/17jjhMlc-2yomUgwwgw0YcjA6SxjtC-yS/view?usp=drive_web,Instructor,Explanation Content,NA,Less than 1 MB,CC-BY,Poulami Paul_www.wikipedia.org,
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Land Degradation and Conservation measures,Land Degradation and Conservation measurement,NA,"land, degradation, food, shelter, clothing, saline, deposit, deforestation, overgrazing, mining",Resources and Development_Land Degradation and Conservation measures_2,Contemporary India - II_1_Resources and Development_Land Degradation and Conservation measures : Land Degradation And Conservation,https://drive.google.com/a/netscribes.com/file/d/1dwD4Ee1e5hi-zHYRp0CxOZtZEcKejqfX/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=qX0AIjD1H6Y,Instructor,Explanation Content,0:40,NA,Standard YouTube License,Isatyak Pathan_www.youtube.com,
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Land Degradation and Conservation measures,Land Degradation and Conservation measurement,NA,"land, degradation, biophysical, environment, human-induced, natural hazard, agronomy",Resources and Development_Land Degradation and Conservation measures_3,Contemporary India - II_1_Resources and Development_Land Degradation and Conservation measures : Land degradation,https://drive.google.com/a/netscribes.com/file/d/1y_UHxVsr7ICIC7C8fm3lKS1X5u22jQ_6/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=J9vwqo4NLBs,Learner,Explanation Content,8:00,NA,Standard YouTube License,Audiopedia_www.youtube.com,
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Soil as a Resource,Soil as a Resource,NA,"soil, organic matter, mineral, gas, liquid, organism, plant , lithosphere, hydrosphere, atmosphere, biosphere",Resources and Development_Soil as a Resource_1,Contemporary India - II_1_Resources and Development_Soil as a Resource : Soil,https://drive.google.com/a/netscribes.com/file/d/151OYLLJas_qJz9b7VgHp9ARQdaGAYQ-7/view?usp=drivesdk,HTML,https://drive.google.com/a/netscribes.com/file/d/1NGEk9t1xKZWq0w8_gaVzNc6cRFwK_Itk/view?usp=drive_web,Instructor,Explanation Content,NA,Less than 1 MB,CC-BY,Poulami Paul_www.wikipedia.org,
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Soil as a Resource,Soil as a Resource,NA,"Natural resource, humankind, magnetic, gravitational, electrical property, sunlight, atmosphere, water, land, vegetation, crop, animal life",Resources and Development_Soil as a Resource_2,Contemporary India - II_1_Resources and Development_Soil as a Resource : Natural resource,https://drive.google.com/a/netscribes.com/file/d/15k_5GKcXZ18msa8EGazmUBFUBn6CaZwo/view?usp=drivesdk,HTML,https://drive.google.com/a/netscribes.com/file/d/1fxDciZ5v8AjX_g1QEnvBCPLQhJLNMy1S/view?usp=drive_web,Instructor,Explanation Content,NA,Less than 1 MB,CC-BY,Poulami Paul_www.wikipedia.org,
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Soil as a Resource,Soil as a Resource,NA,"soil, resource, land, degradation, plant, nature, temperature, water, mountain, rock, wind, glacier, mud, organic, inorganic",Resources and Development_Soil as a Resource_3,Contemporary India - II_1_Resources and Development_Soil as a Resource : Soil as a Resources,https://drive.google.com/a/netscribes.com/file/d/1Br-VSu7flv9fx0Qa2YQJV-ujdOPi88fR/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=VYATexItwzI,Learner,Explanation Content,4:12,NA,Standard YouTube License,Pebbles CBSE Board Syllabus_www.youtube.com,
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Soil as a Resource,Soil as a Resource,Classification of Soils,"type, soil, texture, colour, content, geographical region, India, red soil, iron oxide, nitrogen, humus, fertile, manure, fertiliser, Kerala, Tamil Nadu, Karnaataka, black soil, porous, mineral, regar, basaltic rock, magnesium, cotton, sugarcane, alluvial soil, silt, river bank, mountain, loamy, desert soil, sandy, porous, salt",Resources and Development_Soil as a Resource_1,Contemporary India - II_1_Resources and Development_Soil as a Resource : Types of Soils,https://drive.google.com/a/netscribes.com/file/d/1fk99Ha5z9zVSNKSPSWv19u1Gx7p7lzyQ/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=5ET9wvTQkWg,Learner,Explanation Content,4:16,NA,Standard YouTube License,CBSE_www.youtube.com,
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Soil as a Resource,Soil as a Resource,Classification of Soils,"soil, vegetation, alluvial soil, black soil, red soil, forest soil, laterite soil, saline soil, mountain soil, organic soil, coast, delatic, Indo-Gangetic, clayey, plain, loamy",Resources and Development_Soil as a Resource_2,Contemporary India - II_1_Resources and Development_Soil as a Resource : 8 Types of Soils in India,https://drive.google.com/a/netscribes.com/file/d/1-G7Oe5q0mFKSvucg-uc_JO51XEA0Isz6/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=yC9AIZlAhqU,Learner,Explanation Content,21:25,NA,Standard YouTube License,Examrace_www.youtube.com,It is a lengthy video
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Soil as a Resource,Soil as a Resource,Classification of Soils,"arid soil, alluvial soil, black soil, red soil, laterite soil, sandy, salt, silt, clay, crystalline, lake, humus, loamy, brown, texture",Resources and Development_Soil as a Resource_3,Contemporary India - II_1_Resources and Development_Soil as a Resource : Classification of Soils,https://drive.google.com/a/netscribes.com/file/d/1o4rghH_RemlaMAzh0uurkccuHqY_tq8w/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=efxbjKlgMGw,Learner,Explanation Content,9:16,NA,Standard YouTube License,Pebbles CBSE Board Syllabus_www.youtube.com,
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Soil as a Resource,Soil as a Resource,Classification of Soils - Alluvial Soils,"Alluvium, Loose, Unconsolidated, Soil Or Sediment, Eroded, Non-marine, Silt, Clay, Sand, Gravel, Alluvial Deposit, Geologic Process",Resources and Development_Soil as a Resource_1,Contemporary India - II_1_Resources and Development_Soil as a Resource : Alluvium,https://drive.google.com/a/netscribes.com/file/d/1n7MuiFuvsncOk2yt_39niFsSZMUlEila/view?usp=drivesdk,HTML,https://drive.google.com/a/netscribes.com/file/d/1FoBty8WxHmJYTy1aPuRGgJKwSQKCdn2R/view?usp=drive_web,Instructor,Explanation Content,NA,Less than 1 MB,CC-BY,Poulami Paul_www.wikipedia.org,
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Soil as a Resource,Soil as a Resource,Classification of Soils - Alluvial Soils,"alluvial soil, grained, fertile, water, deposit, alluvium, clay, silt, gravel, stream",Resources and Development_Soil as a Resource_2,Contemporary India - II_1_Resources and Development_Soil as a Resource : What Is The Meaning Of Alluvial Soil?,https://drive.google.com/a/netscribes.com/file/d/1T7URMPmVKTus3vyvzPksVhfCVC5C9s2z/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=UexQWDG66QM,Instructor,Explanation Content,0:46,NA,Standard YouTube License,First Question_www.youtube.com,
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Soil as a Resource,Soil as a Resource,Classification of Soils - Alluvial Soils,"water velocity, particle, sand, silt, clay, delta, alluvial soil, streambed, flood plain, delta, fan, leeve",Resources and Development_Soil as a Resource_3,Contemporary India - II_1_Resources and Development_Soil as a Resource : How Is The Alluvial Soil Formed?,https://drive.google.com/a/netscribes.com/file/d/1_yOpNTF7Ds1JGtAsKZPhZEhGWTtgoyte/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=JxFsjtybn7o,Instructor,Explanation Content,0:46,NA,Standard YouTube License,First Question_www.youtube.com,
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Soil as a Resource,Soil as a Resource,Classification of Soils - Alluvial Soils,"alluvial soil, India, potash, phosphate, humus, nitrogen, sediment, river, Tamil Nadu, Madhya Pradesh, Karnataka",Resources and Development_Soil as a Resource_4,Contemporary India - II_1_Resources and Development_Soil as a Resource : Where Do We Find Alluvial Soil In India?,https://drive.google.com/a/netscribes.com/file/d/1yhbKaCEsZH64cfhTIdggKHqIfoKZLO_5/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=jS7GtUit1gc,Instructor,Explanation Content,0:46,NA,Standard YouTube License,First Question_www.youtube.com,
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Soil as a Resource,Soil as a Resource,Classification of Soils - Black Soil,"black soil, trap, lava, clay, dry, lime, cotton",Resources and Development_Soil as a Resource_1,Contemporary India - II_1_Resources and Development_Soil as a Resource : Black Soil,https://drive.google.com/a/netscribes.com/file/d/1P-hD1sy5z_zsDwj-g4upZgWqifcgO0Rk/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=dSE3F2uJOzc,Instructor,Explanation Content,0:44,NA,Standard YouTube License,First Question_www.youtube.com,
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Soil as a Resource,Soil as a Resource,Classification of Soils - Black Soil,"black soil, trap, lava, clay, dry, lime, cotton, igneous rock, volcanic eruption, Deccan Plateau, humus, iron, magnesia, alumina",Resources and Development_Soil as a Resource_2,Contemporary India - II_1_Resources and Development_Soil as a Resource : How The Black Soil Is Formed?,https://drive.google.com/a/netscribes.com/file/d/1_c496-BwEba2KMog2gqZajOysXBH1lED/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=kOh0o0dsLJQ,Instructor,Explanation Content,0:46,NA,Standard YouTube License,First Question_www.youtube.com,
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Soil as a Resource,Soil as a Resource,Classification of Soils - Red and Yellow Soils,"red soil, warm, temperate, moist, climate, deciduous, mixed forest, mineral, illuvial, crystalline, humus, water",Resources and Development_Soil as a Resource_1,Contemporary India - II_1_Resources and Development_Soil as a Resource : Red soil,https://drive.google.com/a/netscribes.com/file/d/1E-lTp-_vJk_BCXhdKEwPs-2CGApQGtbm/view?usp=drivesdk,HTML,https://drive.google.com/a/netscribes.com/file/d/1ZlgZRe_uy06Wj7NsmEfW8gRxReMn1LKB/view?usp=drive_web,Instructor,Explanation Content,NA,Less than 1 MB,CC-BY,Poulami Paul_www.wikipedia.org,
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Soil as a Resource,Soil as a Resource,Classification of Soils - Red and Yellow Soils,"red soil, warm, temperate, moist, climate, deciduous, mixed forest, mineral, illuvial, crystalline, humus, water, organic, iron, sedimentary rock, nutrient",Resources and Development_Soil as a Resource_2,Contemporary India - II_1_Resources and Development_Soil as a Resource : Red soil,https://drive.google.com/a/netscribes.com/file/d/1Go31PWaqQsE4eLN6k80Qz0nnnm01Pr_d/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=T4Z8EDTeFy4,Learner,Explanation Content,4:50,NA,Standard YouTube License,Audiopedia_www.youtube.com,
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Soil as a Resource,Soil as a Resource,Classification of Soils - Red and Yellow Soils,"red soil, iron, crop, red gram, bengal gram, green gram, groundnut, castor seed, calcium, potassium, magnesium, nitrogen, cotton, tobacco, chilly, oil seed, jowar, ragi, maize",Resources and Development_Soil as a Resource_3,Contemporary India - II_1_Resources and Development_Soil as a Resource : Which Crops Are Grown In Red Soil?,https://drive.google.com/a/netscribes.com/file/d/1SuDr63jmBBflCq5zMx1E4c4DUUixLLh5/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=qJjT23kJHiM,Instructor,Explanation Content,1:00,NA,Standard YouTube License,First Question_www.youtube.com,
Centre,Class 10,Geography,English,Contemporary India - II,1,Resources and Development,Resources and Development,Soil as a Resource,Soil as a Resource,Classification of Soils - Laterite Soil,"Laterite, soil, rock iron, aluminium, tropical, iron oxide, weathering, parent rock, regolith",Resources and Development_Soil as a Resource_1,Contemporary India - II_1_Resources and Development_Soil as a Resource : Laterite,https://drive.google.com/a/netscribes.com/file/d/1flitMQTAW8LXaqa9eNqNj0lDx_Grc9_E/view?usp=drivesdk,HTML,https://drive.google.com/a/netscribes.com/file/d/1YqjRcsf1YGZWEOtQC9HSWMgCmoJZ9ih-/view?usp=drive_web,Instructor,Explanation Content,NA,Less than 1 MB,CC-BY,Poulami Paul_www.wikipedia.org,
